省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-17 20:00:00,18.4500,8.73000,10.74000,528.21000,9.24000,4.59000,0.02000,,0.04000,1.06000,0.00000,50751260,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-18 20:00:00,18.9700,9.02000,11.44000,522.66000,6.55000,4.58000,0.02000,,0.04000,1.06000,0.00000,44431200,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-19 20:00:00,19.8200,9.09000,11.46000,517.52000,5.68000,4.84000,0.02000,,0.04000,0.92000,0.01000,36498167,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-20 20:00:00,19.0200,8.85000,10.30000,525.66000,7.77000,4.66000,0.02000,,0.05000,1.04000,0.01000,27537500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-21 20:00:00,19.3600,8.60000,9.68000,539.83000,8.33000,4.25000,0.02000,,0.05000,1.13000,0.00000,21754760,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-22 16:00:00,19.4500,8.45000,8.29000,557.75000,6.82000,3.88000,0.03000,,0.04000,1.27000,0.00000,24747000,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-23 20:00:00,20.0500,8.54000,8.85000,544.47000,6.27000,4.41000,0.02000,,0.04000,1.12000,0.00000,55754250,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-24 20:00:00,19.7300,8.52000,8.44000,533.94000,8.09000,4.62000,0.02000,,0.05000,0.99000,0.01000,65410300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-25 20:00:00,20.0800,8.46000,8.71000,550.17000,8.24000,4.42000,0.02000,,0.09000,1.61000,0.01000,52179778,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-26 20:00:00,20.9500,8.69000,10.41000,553.53000,8.19000,4.48000,0.02000,,0.05000,1.18000,0.01000,5780657,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-27 16:00:00,20.8700,8.66000,9.68000,546.71000,8.38000,4.82000,0.02000,,0.05000,1.10000,0.01000,6814010,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-28 16:00:00,21.0700,8.58000,9.76000,551.78000,7.27000,4.58000,0.03000,,0.05000,1.12000,0.01000,5952035,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-29 20:00:00,21.7900,8.75000,10.94000,544.07000,8.02000,4.72000,0.02000,,0.05000,1.04000,0.01000,7044132,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-04-30 16:00:00,22.4500,8.82000,10.34000,534.32000,9.06000,5.05000,0.02000,,0.05000,0.95000,0.01000,8316540,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-01 16:00:00,23.0800,8.83000,10.67000,515.14000,9.33000,5.66000,0.02000,,0.06000,0.97000,0.01000,8456830,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-02 08:00:00,22.2400,8.74000,10.93000,499.83000,12.60000,5.99000,0.02000,,0.07000,0.94000,0.01000,9361770,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-03 16:00:00,,,,,,5.76000,0.02000,,0.07000,0.93000,,,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-04 20:00:00,21.4800,8.81000,9.39000,499.26000,11.44000,4.99000,0.02000,,0.06000,1.12000,0.02000,9387820,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-05 20:00:00,22.1700,8.91000,12.37000,480.74000,8.96000,5.64000,0.02000,,0.07000,1.12000,0.01000,9346662,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-06 20:00:00,21.6700,8.86000,10.98000,464.82000,9.15000,5.30000,0.02000,,0.06000,1.07000,0.01000,8852888,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-07 16:00:00,22.0200,8.79000,10.95000,455.08000,8.87000,5.67000,0.02000,,0.07000,1.15000,0.01000,11373850,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-08 20:00:00,22.7500,8.79000,11.74000,434.14000,14.79000,5.87000,0.02000,,0.06000,1.07000,0.01000,9955260,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-09 20:00:00,24.4000,9.07000,13.46000,430.01000,5.87000,4.60000,0.02000,,0.04000,0.90000,0.01000,7632705,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-10 20:00:00,26.0200,9.13000,12.77000,426.59000,5.64000,4.41000,0.02000,,0.04000,0.81000,0.00000,5983992,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-11 20:00:00,25.5700,8.71000,9.53000,422.14000,7.53000,5.09000,0.02000,,0.06000,0.86000,0.00000,10010887,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-12 20:00:00,24.4500,8.26000,6.34000,425.09000,8.48000,5.06000,0.08000,,0.06000,0.89000,0.00000,10937610,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-13 20:00:00,23.7600,8.05000,5.03000,433.38000,9.04000,5.44000,0.10000,,0.07000,0.92000,0.00000,11423618,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-14 20:00:00,24.1600,8.29000,5.94000,432.36000,7.69000,5.06000,0.07000,,0.08000,0.90000,0.00000,9663644,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-15 20:00:00,25.9200,8.79000,8.37000,426.13000,6.02000,5.03000,0.02000,,0.07000,0.80000,0.00000,10209910,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-16 20:00:00,25.9900,8.89000,9.92000,422.72000,10.80000,5.35000,0.02000,,0.07000,0.80000,0.00000,11718616,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-17 20:00:00,24.0500,8.88000,9.52000,421.49000,11.60000,5.55000,0.03000,,0.09000,0.84000,0.00000,11415617,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-18 16:00:00,23.6400,8.95000,10.44000,416.91000,11.17000,6.18000,0.02000,,0.08000,0.82000,0.00000,12824075,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-21 20:00:00,23.2100,8.83000,9.69000,414.71000,14.51000,5.76000,0.02000,,0.08000,0.85000,0.00000,14937233,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-22 20:00:00,23.4900,8.92000,9.94000,410.28000,13.57000,5.55000,0.02000,,0.07000,0.85000,0.00000,14740175,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-23 16:00:00,22.6300,8.71000,9.36000,408.53000,14.88000,5.29000,0.02000,,0.07000,0.80000,0.01000,11505286,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-24 20:00:00,23.1100,8.79000,10.76000,391.04000,15.64000,5.77000,0.02000,,0.08000,0.85000,0.00000,11137386,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-25 20:00:00,24.8600,8.92000,11.39000,374.63000,11.66000,4.91000,0.02000,,0.05000,0.71000,0.00000,9637040,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-26 20:00:00,23.8000,8.31000,7.55000,370.12000,13.66000,4.93000,0.03000,,0.07000,0.80000,0.00000,10632790,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-27 20:00:00,23.9400,8.26000,6.92000,377.72000,13.71000,4.85000,0.05000,,0.07000,0.78000,0.00000,9844720,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-28 20:00:00,24.6400,8.80000,8.61000,378.97000,11.39000,4.86000,0.02000,,0.06000,0.72000,0.00000,16445500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-29 12:00:00,24.7900,8.80000,7.96000,374.22000,14.13000,5.17000,0.02000,,0.08000,0.81000,0.00000,18784467,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-30 12:00:00,25.5300,9.05000,8.78000,376.68000,13.51000,5.35000,0.02000,,0.07000,0.85000,0.00000,25982550,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-05-31 20:00:00,26.4500,9.08000,9.24000,370.30000,12.59000,4.81000,0.02000,,0.07000,0.76000,0.00000,30347020,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-01 20:00:00,25.3100,8.85000,6.72000,385.47000,210.64000,4.96000,0.02000,,0.09000,0.77000,0.00000,24300125,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-02 20:00:00,24.6200,8.05000,4.47000,395.01000,11.43000,4.23000,0.06000,,0.08000,0.72000,0.00000,7039962,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-03 20:00:00,24.4400,7.94000,4.65000,399.03000,10.54000,4.32000,0.07000,,0.07000,0.75000,0.00000,7561626,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-04 20:00:00,24.4500,8.25000,7.14000,421.05000,13.87000,4.39000,0.07000,,0.08000,0.78000,0.00000,7947584,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-05 12:00:00,24.5800,8.48000,7.78000,421.83000,12.06000,4.52000,0.02000,,0.07000,0.65000,0.00000,8810675,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-06 12:00:00,25.4900,8.86000,9.06000,419.04000,11.03000,4.52000,0.02000,,0.07000,0.69000,0.00000,6522333,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-07 20:00:00,27.2700,9.08000,10.08000,413.71000,8.20000,4.60000,0.02000,,0.07000,0.70000,0.00000,6082855,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-08 20:00:00,26.6900,8.76000,7.75000,420.95000,13.83000,4.70000,0.02000,,0.07000,0.69000,0.00000,7017326,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-09 20:00:00,27.0100,8.70000,7.83000,420.16000,36.24000,4.67000,0.02000,,0.07000,0.67000,0.00000,8341300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-10 20:00:00,26.9700,8.53000,6.77000,422.64000,9.70000,4.90000,0.02000,,0.08000,0.68000,0.00000,9222863,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-11 20:00:00,27.5500,8.50000,7.34000,429.45000,8.89000,4.92000,0.03000,,0.08000,0.68000,0.00000,10229033,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-12 20:00:00,28.3800,8.91000,9.12000,428.76000,9.05000,5.09000,0.02000,,0.07000,0.66000,0.00000,9588272,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-13 20:00:00,28.3200,8.65000,7.50000,427.43000,7.64000,5.13000,0.02000,,0.07000,0.67000,0.00000,9822250,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-14 20:00:00,28.2700,8.35000,6.37000,428.86000,9.05000,5.14000,0.02000,,0.08000,0.71000,0.00000,10766902,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-15 20:00:00,28.3900,8.15000,5.31000,437.70000,8.78000,5.17000,0.02000,,0.10000,0.67000,0.00000,12899850,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-16 20:00:00,28.1000,8.12000,5.66000,443.35000,12.14000,5.69000,0.02000,,0.10000,0.68000,0.00000,12383725,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-17 20:00:00,27.4400,7.85000,4.76000,436.68000,14.49000,5.29000,0.02000,,0.10000,0.69000,0.00000,12987050,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-18 20:00:00,27.0700,7.62000,4.03000,434.14000,9.97000,5.11000,0.04000,,0.10000,0.72000,0.00000,11664697,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-19 20:00:00,25.9000,7.48000,3.42000,430.12000,11.16000,4.95000,0.08000,,0.10000,0.82000,0.00000,10312358,Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-20 20:00:00,25.7300,7.80000,5.20000,430.78000,23.16000,5.47000,0.05000,,0.10000,0.90000,0.00000,12914273,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-21 20:00:00,26.7200,8.40000,8.97000,428.57000,20.29000,5.55000,0.02000,,0.08000,0.71000,0.01000,14703233,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-22 20:00:00,27.3900,8.90000,11.52000,429.34000,40.55000,6.18000,0.02000,,0.07000,0.66000,0.00000,10303417,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-23 20:00:00,28.0900,8.90000,10.68000,427.27000,25.95000,5.73000,0.02000,,0.06000,0.63000,0.00000,9319470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-24 20:00:00,28.2100,8.70000,9.50000,429.39000,6.96000,5.44000,0.02000,,0.06000,0.63000,0.00000,7380660,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-25 20:00:00,28.2100,8.56000,8.65000,426.77000,27.54000,5.58000,0.02000,,0.07000,0.62000,0.00000,8076443,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-26 20:00:00,27.3900,7.96000,5.87000,434.96000,11.79000,5.29000,0.02000,,0.07000,0.58000,0.00000,8663493,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-27 20:00:00,27.2600,7.65000,4.81000,436.67000,5.50000,5.10000,0.03000,,0.07000,0.54000,0.00000,8241413,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-28 20:00:00,27.7300,7.85000,5.39000,440.43000,6.45000,4.74000,0.03000,,0.08000,0.54000,0.00000,6991292,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-29 20:00:00,28.3900,8.30000,7.92000,448.76000,6.91000,4.89000,0.02000,,0.07000,0.53000,0.00000,7078382,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-06-30 20:00:00,28.8700,8.54000,8.42000,445.93000,6.43000,4.82000,0.02000,,0.06000,0.52000,0.01000,6559273,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-01 20:00:00,29.1200,8.44000,8.22000,455.99000,195.04000,4.82000,,,0.06000,0.55000,0.01000,6720082,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-02 20:00:00,29.0500,8.28000,7.28000,457.97000,80.48000,4.68000,0.02000,,0.06000,0.55000,0.01000,6850712,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-03 16:00:00,28.5800,7.60000,4.21000,453.51000,52.87000,4.56000,0.04000,,0.08000,0.70000,0.00000,5722454,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-07 20:00:00,30.8800,8.71000,9.92000,461.82000,4.58000,4.78000,0.02000,,0.07000,0.73000,0.00000,9549323,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-08 20:00:00,29.8700,7.76000,5.44000,456.87000,5.13000,4.70000,0.02000,,0.07000,0.72000,0.00000,9462560,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-09 20:00:00,29.4200,7.72000,4.78000,454.98000,52.16000,4.60000,0.03000,,0.07000,0.72000,0.00000,6984357,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-10 20:00:00,29.1400,7.81000,5.74000,451.19000,5.48000,4.57000,0.03000,,0.07000,0.72000,0.00000,7329725,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-11 20:00:00,29.4300,7.73000,5.37000,450.39000,4.08000,4.49000,0.03000,,0.06000,0.73000,0.00000,7305477,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-12 20:00:00,30.8500,8.25000,7.55000,445.06000,4.37000,4.56000,0.02000,,0.05000,0.70000,0.00000,7629668,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-13 20:00:00,31.0500,8.18000,7.42000,446.22000,8.61000,4.42000,0.02000,,0.05000,0.67000,0.00000,7609453,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-14 20:00:00,31.6400,8.15000,6.86000,451.91000,4.45000,4.43000,0.02000,,0.06000,0.69000,0.00000,6981678,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-15 20:00:00,31.8400,8.11000,6.23000,451.08000,3.83000,4.42000,0.02000,,0.06000,0.68000,0.00000,6953547,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-16 20:00:00,31.1000,7.82000,5.68000,434.68000,4.94000,4.41000,0.03000,,0.06000,0.62000,0.00000,6796505,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-17 20:00:00,30.2500,7.87000,5.64000,410.71000,64.11000,4.81000,0.02000,,0.07000,0.64000,0.00000,8397537,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-18 20:00:00,30.1100,7.95000,5.94000,400.33000,5.11000,4.91000,0.02000,,0.06000,0.66000,0.00000,7671670,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-19 20:00:00,30.2800,7.87000,5.57000,397.98000,4.90000,4.92000,0.02000,,0.06000,0.63000,0.00000,7441933,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-20 20:00:00,30.4300,7.83000,5.56000,418.98000,397.24000,5.11000,0.02000,,0.06000,0.62000,0.00000,7997752,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-21 20:00:00,30.1300,7.78000,5.27000,431.70000,6.37000,5.23000,0.02000,,0.07000,0.64000,0.00000,9917640,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-22 20:00:00,29.6600,7.66000,4.97000,427.14000,6.89000,5.15000,0.02000,,0.06000,0.62000,0.00000,9935202,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-23 20:00:00,29.3700,7.47000,4.36000,421.86000,5.84000,4.89000,0.02000,,0.06000,0.61000,0.00000,7857152,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-24 20:00:00,28.4900,7.29000,2.96000,417.73000,5.18000,4.81000,0.04000,,0.06000,0.58000,0.00000,5323162,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-25 20:00:00,27.1700,7.50000,4.71000,413.47000,5.82000,5.01000,0.06000,,0.06000,0.68000,0.00000,5546583,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-26 20:00:00,26.3500,7.60000,5.32000,388.93000,6.86000,4.50000,0.08000,,0.05000,0.68000,0.00000,3815593,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-27 20:00:00,26.3100,7.52000,4.83000,377.88000,5.38000,4.29000,0.09000,,0.05000,0.64000,0.00000,3592358,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-28 20:00:00,26.7300,7.64000,5.44000,372.70000,6.76000,4.09000,0.10000,,0.05000,0.69000,0.00000,2947465,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-29 20:00:00,28.2900,8.02000,6.59000,383.21000,8.87000,4.08000,0.05000,,0.04000,0.66000,0.00000,5333115,Ⅱ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-30 20:00:00,29.7300,8.52000,8.07000,391.57000,22.43000,4.27000,0.02000,,0.02000,0.65000,0.00000,6836152,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-07-31 20:00:00,29.9600,8.28000,7.58000,394.38000,46.14000,4.37000,0.02000,,0.03000,0.64000,0.00000,8710727,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-01 20:00:00,29.7700,7.83000,6.10000,398.27000,17.44000,4.13000,0.03000,,0.04000,0.63000,0.00000,6654702,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-02 20:00:00,29.9500,7.62000,5.84000,407.82000,19.00000,4.21000,0.02000,,0.04000,0.58000,0.00000,6465417,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-03 20:00:00,29.7300,7.41000,4.65000,407.88000,199.46000,4.26000,0.02000,,0.05000,0.57000,0.00000,6522218,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-04 20:00:00,29.9700,7.34000,4.03000,412.99000,3.76000,4.18000,0.03000,,0.05000,0.56000,0.00000,6300767,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-05 20:00:00,30.1000,7.43000,4.66000,412.72000,3.36000,4.35000,0.03000,,0.05000,0.56000,0.00000,7382250,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-06 20:00:00,30.1900,7.57000,5.47000,412.94000,5.09000,4.69000,0.02000,,0.05000,0.61000,0.00000,9401145,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-07 20:00:00,30.1200,7.49000,5.05000,406.21000,4.70000,4.88000,0.02000,,0.06000,0.60000,0.00000,9520478,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-08 20:00:00,30.0500,7.46000,5.00000,403.24000,6.13000,4.93000,0.02000,,0.05000,0.54000,0.00000,7535980,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-09 20:00:00,30.2300,7.45000,4.93000,403.87000,8.40000,4.86000,0.02000,,0.05000,0.57000,0.00000,8523358,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-10 20:00:00,30.4000,7.44000,4.86000,414.06000,5.92000,4.93000,0.02000,,0.05000,0.57000,0.00000,10655047,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-11 20:00:00,29.7600,7.23000,2.64000,430.26000,7.30000,4.90000,0.03000,,0.06000,0.59000,0.00000,10465113,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-12 20:00:00,29.1800,7.16000,1.81000,445.93000,5.64000,4.76000,0.05000,,0.07000,0.62000,0.00000,9825587,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2021-08-13 20:00:00,28.5700,7.12000,1.82000,439.83000,4.11000,4.67000,0.05000,,0.06000,0.56000,0.00000,6856362,Ⅳ,
